Course Code,Section,Credits,Title,Professor,Days,Start Time,End Time,Begin Date,End Date,Location,Building,Room,Comment,SOPHIA,Via Viking,Signature,Foundational Area or Knowledge Area,Comp 1,Comp 2
MUSI 3730,A,1,Appl Lessons: Comm Bass (50 min),Andrew Zane Reinartz,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 3731,B,1,Appl Lssns: Comm Guitar (50 min),Micah Jon Wetzel,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,28,Lessons,,,,,,
MUSI 3732,C,1,App Lssn: Comm Keyboard (50 min),Jeremy James Hegg,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,152,Lessons,,,,,,
MUSI 3733,D,1,App Lessn: Comm Trumpet (50 min),Jim A. Speirs,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,10,Lessons,,,,,,
MUSI 3740,A,1,Appl Lesson: Percussion (50 min),Leo Taylor,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,52,Lessons,,,,,,
MUSI 3750,A,1,Applied Lessons: Violin (50 min),Ioana Galu,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,5,Lessons,,,,,,
MUSI 3751,A,1,Applied Lessons: Viola (50 min),Ioana Galu,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,5,Lessons,,,,,,
MUSI 3753,E,1,Applied Lessons: Bass (50 min),John B. Casey,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,24,Lessons,,,,,,
MUSI 3762,E,1,Applied Lessons: Oboe (50 min),Jeffrey L. Paul,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,7,Lessons,,,,,,
MUSI 3764,G,1,Appl Lessons: Saxophone (50 min),Brian S Hanegan,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,,Lessons,,,,,,
MUSI 3770,A,1,Applied Lessons: Voice (50 min),Russell P. Svenningsen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,135,Lessons,,,,,,
MUSI 3770,B,1,Applied Lessons: Voice (50 min),Natalie Marie Campbell,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,137,Lessons,,,,,,
MUSI 3770,E,1,Applied Lessons: Voice (50 min),Andrea Ross,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,3,Lessons,,,,,,
MUSI 3770,F,1,Applied Lessons: Voice (50 min),Judith Schreck,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,HUM,149,Lessons,,,,,,
NAST 2101,A,3,Native American Social Systems,Susan Claussen Bunger,M,6:00 PM,9:00 PM,08/26/2026,12/11/2026,MAIN,MC,201,,PW,Selective,,Connecting Across Culture,Cross-Cultural Literacy,Informed Engagement
NEUR 4000,A,1,Neuroscience Seminar,Alexander D Kloth,W,7:00 PM,8:00 PM,08/26/2026,12/11/2026,MAIN,FSC,371,,,Signature,Experiential Course,,,
NURS 2200,A,1,Medical Terminology,Isabel Bosch,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,OFF,,,,,,
NURS 2210,A,3,Foundation of Nursing Practice I,Isabel Bosch,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,270,,,Selective,,Integrating Ideas,Digital Literacy,
NURS 2210,B,3,Foundation of Nursing Practice I,Isabel Bosch,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,270,,,Selective,,Integrating Ideas,Digital Literacy,
NURS 3311,A,5,Foundation Nursing Practice II,Emily A Menssen,MW,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3311,A,5,Foundation Nursing Practice II,Bethany C. Karel,F,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3311,B,5,Foundation Nursing Practice II,Emily A Menssen,MW,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3311,B,5,Foundation Nursing Practice II,Bethany C. Karel,F,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3311,C,5,Foundation Nursing Practice II,Emily A Menssen,MW,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3311,C,5,Foundation Nursing Practice II,Bethany C. Karel,F,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,270,,,,,,,
NURS 3320,A,3,Health Assessment,Pamela A Barthle,MW,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3320,A,3,Health Assessment,Bethany C. Karel,F,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3320,B,3,Health Assessment,Pamela A Barthle,MW,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3320,B,3,Health Assessment,Bethany C. Karel,F,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3320,C,3,Health Assessment,Pamela A Barthle,MW,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3320,C,3,Health Assessment,Bethany C. Karel,F,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,268,,,,,,,
NURS 3330,A,3,Pharmacology,Emily A Menssen,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,376,,,,,,,
NURS 3330,B,3,Pharmacology,Emily A Menssen,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,376,,,,,,,
NURS 3611,A,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,B,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,C,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,D,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,E,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,F,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,G,0,Found Nrsg Practice II Clinical,Shonna L De Jager,T,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,H,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,I,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,J,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,K,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,L,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,M,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 3611,N,0,Found Nrsg Practice II Clinical,Shonna L De Jager,R,6:00 AM,3:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4010,I,4,Nursing & Health Care in the US,Ranae Aukerman,MW,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,363,International Students,,,,,,
NURS 4030,I,3,Community&Population Health Nurs,Michelle Gierach,MWF,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,International Students,,,,,,
NURS 4041,I,2,Adult Health Nursing II Intl Stu,Jody Serfling,MWF,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,ONLN,ONLN,International Students,,,,,,
NURS 4430,A,4,Community&Population Health Nurs,Michelle Gierach,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4430,B,4,Community&Population Health Nurs,Michelle Gierach,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,A,4,Adult Health Nursing II,Jody Serfling,MW,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,A,4,Adult Health Nursing II,Bethany C. Karel,F,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,B,4,Adult Health Nursing II,Jody Serfling,MW,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,B,4,Adult Health Nursing II,Bethany C. Karel,F,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,C,4,Adult Health Nursing II,Jody Serfling,MW,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4441,C,4,Adult Health Nursing II,Bethany C. Karel,F,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,272,,,,,,,
NURS 4450,A,3,Rsrch&EvdncPractNurs(W)(E)(SI),Ranae Aukerman,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,270,,"E, SI",Signature,Upper-Level Writing,,,
NURS 4450,B,3,Rsrch&EvdncPractNurs(W)(E)(SI),Ranae Aukerman,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,268,,"E, SI",Signature,Upper-Level Writing,,,
NURS 4450,C,3,Rsrch&EvdncPractNurs(W)(E)(SI),Jill L Rye,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,FSC,272,,"E, SI",Signature,Upper-Level Writing,,,
NURS 4461,A,4,Transition Ldrshp Prof Pract II,Jill L Rye,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,FSC,264,,,,,,,
NURS 4470,A,1,NCLEX Review,Isabel Bosch,W,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,264,,,,,,,
NURS 4530,I,2,Comm Health Nursing Clinical,Michelle Gierach,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,FSC,,International Students,,,,,,
NURS 4541,I,4,Intl Stud Clinical Practicum,Jody Serfling,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4630,A,0,Comm Health Nursing Clinical,Anna K Tomhave,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4630,B,0,Comm Health Nursing Clinical,Michelle Gierach,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,A,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,B,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,C,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,D,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,E,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,F,0,Adult Health Nursing II Clinical,Jody Serfling,T,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,G,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,H,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,I,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,J,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,K,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4641,L,0,Adult Health Nursing II Clinical,Jody Serfling,R,6:00 AM,4:00 PM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
NURS 4661,A,0,Transition/Leadership Clinical,Jill L Rye,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
PHED 1119,A,1,Walking and Hiking,Kelly Wayne Scholten,TR,1:00 PM,2:40 PM,08/26/2026,10/09/2026,MAIN,ELMN,105,,WB,Foundational,,Well-Being,,
PHED 1120,A,1,Weight Training,Chase Cassady King,TR,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,ELMN,233,,WB,Foundational,,Well-Being,,
PHED 1124,A,1,Fitness Jogging,Heather Marie Edmunds Reed,W,4:00 PM,4:50 PM,09/09/2026,11/04/2026,MAIN,LIBR,229,,WB,Foundational,,Well-Being,,
PHED 1124,A,1,Fitness Jogging,Heather Marie Edmunds Reed,W,4:00 PM,4:50 PM,09/09/2026,09/09/2026,MAIN,LIBR,229,,WB,Foundational,,Well-Being,,
PHED 1901,A,1,NCAA: Acro & Tumbling,Kaelyn A Dillon,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1902,A,1,NCAA: Baseball,Timothy Huber,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1903,A,1,NCAA: Basketball-Men,Cody Gene Schilling,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1904,A,1,NCAA: Basketball-Women,Nate Vogel,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1905,A,1,NCAA: Football,Jerry Olszewski,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1906,A,1,NCAA: Golf - Men,Kimberly D Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1907,A,1,NCAA: Golf - Women,Kimberly D Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1908,A,1,NCAA: Hockey,Brad Joseph Amundson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1909,A,1,NCAA: Soccer-Women,Brandon Barkus,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1910,A,1,NCAA: Softball,Margretta L. Melsted-Van Schepen,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1911,A,1,NCAA: Swimming/Diving - Men,Andrew Patrick Makepeace,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1912,A,1,NCAA: Swimming/Diving - Women,Andrew Patrick Makepeace,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1913,A,1,NCAA: Tennis - Men,Kimberly D Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1914,A,1,NCAA: Tennis - Women,Kimberly D Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1915,A,1,NCAA: CrossCountry/Track - Men,Scott Daniel Tanis,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1916,A,1,NCAA: CrossCountry/Track - Women,Scott Daniel Tanis,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1917,A,1,NCAA: Volleyball,Jennifer K Jacobs,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1918,A,1,NCAA: Wrestling,Jason Allen Reitmeier,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 1919,A,1,Spirit Team,Kimberly D Miller,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,WB,Foundational,,Well-Being,,
PHED 2000,A,1,First Aid & CPR,Zachary John Gillette,MWF,12:00 PM,12:50 PM,08/26/2026,10/09/2026,MAIN,ELMN,230,,,,,,,
PHED 2000,B,1,First Aid & CPR,Joshua Alan Klaassen,MWF,12:00 PM,12:50 PM,10/12/2026,12/11/2026,MAIN,ELMN,230,,,,,,,
PHED 2202,A,2,Theory of Coaching Basketball,Augustana Staff,MW,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,ELMN,230,,,,,,,
PHED 2410,A,3,Prevention & Care of Athl Injuri,Brian T. Gerry,MWF,11:00 AM,11:50 AM,08/26/2026,12/11/2026,MAIN,ELMN,241,,,,,,,
PHED 3320,A,1,Outdoor Education,Augustana Staff,T,8:30 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,,,,,
PHED 3950,A,4,Internship,Shelby L Assmus,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,Signature,Experiential Course,,,
PHED 4950,A,4,Internship,Shelby L Assmus,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,,,,Signature,Experiential Course,,,
PHIL 1100,A,3,How to Live Well,David L. O'Hara,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,HUM,202,,"E, WB",Foundational,,Well-Being,,
PHIL 1210,A,3,Planetary Health,Julie Swanstrom,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,226,,,Foundational,,CTOC,,
PHIL 2230,A,3,Ethics in America,Stephen Minister,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,202,,"E, US",Selective,,Integrating Ideas,Ethical Reasoning,Information Literacy
PHIL 2310,A,3,Ancient & Medieval Philosophies,David L. O'Hara,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,202,,"E, WT",Selective,,Reading the Human Record,Critical Reading,Ethical Reasoning
PHIL 3100,A,3,Environmental Philosophy,David L. O'Hara,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,HUM,301,,"E, RT",Selective,,Integrating Ideas,Care for Community/World,Ethical Reasoning
PHYS 1510,A,4,Physics for Life Science I Lecture,Amy Bylsma Engebretson,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,FSC,376,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1510,A,4,Physics for Life Science I Lecture,Amy Bylsma Engebretson,W,8:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,FSC,353,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1510,B,4,Physics for Life Science I Lecture,Amy Bylsma Engebretson,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,FSC,376,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1510,B,4,Physics for Life Science I Lecture,Amy Bylsma Engebretson,W,10:40 AM,12:30 PM,08/26/2026,12/11/2026,MAIN,FSC,353,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1610,A,4,General Physics I Lecture & Lab,Andrew Knight Alton,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,371,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1610,A,4,General Physics I Lecture & Lab,Andrew Knight Alton,R,10:50 AM,12:40 PM,08/26/2026,12/11/2026,MAIN,FSC,353,,NS,Selective,,The Natural World,Analytical Reasoning,Quantitative Literacy
PHYS 1620,A,4,General Physics II Lecture & Lab,Eric D. Wells,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,FSC,376,,,,,,,
PHYS 1620,A,4,General Physics II Lecture & Lab,Eric D. Wells,T,10:50 AM,12:40 PM,08/26/2026,12/11/2026,MAIN,FSC,353,,,,,,,
PHYS 2600,A,3,Computational Physics,Andrew Knight Alton,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,FSC,372,,,,,,,
PHYS 3601,A,3,Intermediate Laboratory,Eric D. Wells,T,1:00 PM,5:00 PM,08/26/2026,12/11/2026,MAIN,FSC,356,,,,,,,
PHYS 3601,A,3,Intermediate Laboratory,Eric D. Wells,R,2:00 PM,5:00 PM,08/26/2026,12/11/2026,MAIN,FSC,356,,,,,,,
PHYS 3650,A,3,Electromagnetic Theory,Eric D. Wells,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,FSC,214,,,,,,,
PSYC 1005,A,3,General Psychology,Augustana Staff,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,MC,253,,SS,Selective,,Human Beh & Soc Systems,Information Literacy,
PSYC 1005,B,3,General Psychology,Shannon K Proksch,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,153,,SS,Selective,,Human Beh & Soc Systems,Information Literacy,
PSYC 1005,C,3,General Psychology,Shannon K Proksch,MWF,2:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,MC,153,,SS,Selective,,Human Beh & Soc Systems,Information Literacy,
PSYC 1120,A,3,Life-Span Human Development,Augustana Staff,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,MC,264,,WB,Foundational,,Well-Being,,
PSYC 1120,B,3,Life-Span Human Development,Augustana Staff,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,MC,253,,WB,Foundational,,Well-Being,,
PSYC 1120,C,3,Life-Span Human Development,Jacob Jeremiah Kunkel,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,MC,253,,WB,Foundational,,Well-Being,,
PSYC 1120,D,3,Life-Span Human Development,Jacob Jeremiah Kunkel,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,MC,253,,WB,Foundational,,Well-Being,,
PSYC 2060,A,4,Statistics,Benjamin Jeppsen,MTWR,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,MC,1,,MT,Selective,,Reasoning Mathematically,Quantitative Literacy,
PSYC 2060,B,4,Statistics,Benjamin Jeppsen,MTWR,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,1,,MT,Selective,,Reasoning Mathematically,Quantitative Literacy,
PSYC 2062,A,4,Research Methods,Jacob Jeremiah Kunkel,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,157,,W,Signature,Upper-Level Writing,,,
PSYC 2130,A,3,Psychopathology,Celeste Michele Uthe-Burow,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,MC,255,,,,,,,
PSYC 2130,B,3,Psychopathology,Celeste Michele Uthe-Burow,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,253,,,,,,,
PSYC 2140,A,3,Cognitive Psychology,Shannon K Proksch,MWF,9:00 AM,9:50 AM,08/26/2026,12/11/2026,MAIN,MC,102,,,,,,,
PSYC 2970,A,4,TOPICS: Play Therapy,Celeste Michele Uthe-Burow,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,MC,253,,,,,,,
PSYC 3130,A,4,Counseling & Psychotherapy,Benjamin Jeppsen,TR,1:00 PM,2:50 PM,08/26/2026,12/11/2026,MAIN,MC,201,,,,,,,
PSYC 4000,A,3,Senior Seminar,Anne Zell,TR,10:50 AM,12:05 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,Signature,Experiential Course,,,
PSYC 4000,B,3,Senior Seminar,Anne Zell,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,MC,157,,,Signature,Experiential Course,,,
PSYC 4550,A,3,Positive Psychology,Anne Zell,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,MC,157,,,,,,,
RELI 1100,A,3,Exploring Christian Faith,Hans Abdiel Harmakaputra,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,201,,CT,Foundational,,Christian Traditions,,
RELI 1100,B,3,Exploring Christian Faith,Xenia Chan,TR,1:40 PM,2:55 PM,08/26/2026,12/11/2026,MAIN,HUM,201,,CT,Foundational,,Christian Traditions,,
RELI 1100,C,3,Exploring Christian Faith,Arminta M Fox,MWF,12:00 PM,12:50 PM,08/26/2026,12/11/2026,MAIN,HUM,201,,CT,Foundational,,Christian Traditions,,
RELI 1100,D,3,Exploring Christian Faith,Sarah Susan Eckert,TR,8:00 AM,9:15 AM,08/26/2026,12/11/2026,MAIN,HUM,301,,CT,Foundational,,Christian Traditions,,
RELI 1100,E,3,Exploring Christian Faith,Sarah Susan Eckert,TR,9:25 AM,10:40 AM,08/26/2026,12/11/2026,MAIN,HUM,301,,CT,Foundational,,Christian Traditions,,
RELI 1100,F,3,Exploring Christian Faith,Xenia Chan,TR,12:15 PM,1:30 PM,08/26/2026,12/11/2026,MAIN,HUM,201,,CT,Foundational,,Christian Traditions,,
RELI 1100,G,3,Exploring Christian Faith,John Edward Anderson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,Online,CT,Foundational,,Christian Traditions,,
RELI 1100,H,3,Exploring Christian Faith,John Edward Anderson,,12:00 AM,12:00 AM,08/26/2026,12/11/2026,MAIN,OFF,ONLN,Online,CT,Foundational,,Christian Traditions,,
RELI 2100,A,3,"World Christianity: Histories, Move",Hans Abdiel Harmakaputra,MWF,8:00 AM,8:50 AM,08/26/2026,12/11/2026,MAIN,HUM,201,,CT,Foundational,,Christian Traditions,,
RELI 2280,A,3,Pop Christianities ,Julie Swanstrom,MWF,1:00 PM,1:50 PM,08/26/2026,12/11/2026,MAIN,HUM,226,,CT,Foundational,,Christian Traditions,,
